id,win_team
0,0.55647844
1,0.9948426
2,0.9820984
3,0.49879888
4,0.80321586
5,0.63954043
6,0.007379729
7,0.93242604
8,0.9977908
9,0.12805311
10,0.30308303
11,0.57724714
12,0.9689145
13,0.09361026
14,0.53669834
15,0.3772701
16,0.9056033
17,0.23068056
18,0.21728534
19,0.9982008
20,0.62274224
21,0.3715967
22,0.24013591
23,0.59069127
24,0.43596014
25,0.99455863
26,0.9974464
27,0.704714
28,0.5502399
29,0.38311717
30,0.627014
31,0.95502126
32,0.28024948
33,0.023095444
34,0.9989772
35,0.901666
36,0.6497913
37,0.06363859
38,0.545616
39,0.20525485
40,0.045323625
41,0.98600197
42,0.3278192
43,0.988398
44,0.31589848
45,0.90906805
46,0.4705708
47,0.99062437
48,0.25518516
49,0.0036039746
50,0.9619473
51,0.08724541
52,0.709283
53,0.70703167
54,0.013425267
55,0.9502559
56,0.49644408
57,0.5502966
58,0.88833946
59,0.9675844
60,0.3727902
61,0.43076414
62,0.0074262354
63,0.456639
64,0.57022774
65,0.68631387
66,0.2076734
67,0.747641
68,0.7544001
69,0.25700712
70,0.9075868
71,0.14876379
72,0.8408236
73,0.9978927
74,0.10903106
75,0.9852621
76,0.32038933
77,0.26454452
78,0.03116925
79,0.82594013
80,0.14026004
81,0.5332301
82,0.9983884
83,0.99816304
84,0.9994191
85,0.7033816
86,0.96668875
87,0.15940796
88,0.08195331
89,0.9996439
90,0.9008349
91,0.98428726
92,0.00866017
93,0.17098425
94,0.0006996648
95,0.99526006
96,0.9478579
97,0.98230433
98,0.99937314
99,0.9711094
100,0.945744
101,0.9917395
102,0.9853271
103,0.9748779
104,0.8109446
105,0.9956156
106,0.73508507
107,0.87682104
108,0.4094224
109,0.83307123
110,0.061579045
111,0.2797416
112,0.99729025
113,0.9171211
114,0.996152
115,0.9322539
116,0.24459669
117,0.01898337
118,0.039989278
119,0.034900274
120,0.97279376
121,0.07516788
122,0.66312164
123,0.23857592
124,0.6851105
125,0.986704
126,0.51076704
127,0.9906854
128,0.9893534
129,0.74760795
130,0.4969
131,0.117423974
132,0.47228405
133,0.60797197
134,0.92449784
135,0.9558551
136,0.692485
137,0.09711134
138,0.010558954
139,0.2044207
140,0.9355369
141,0.29768524
142,0.99957806
143,0.94027597
144,0.9508371
145,0.22255814
146,0.9990778
147,0.19036734
148,0.10185004
149,0.94759035
150,0.15312725
151,0.52482164
152,0.75163996
153,0.53726643
154,0.95673376
155,0.93569297
156,0.9970693
157,0.98556817
158,0.53073007
159,0.14872183
160,0.27642697
161,0.99313664
162,0.9785243
163,0.91100204
164,0.8187365
165,0.98475593
166,0.016690478
167,0.7350296
168,0.9670665
169,0.64905286
170,0.5002148
171,0.6193254
172,0.99253124
173,0.11398871
174,0.26423162
175,0.87997746
176,0.97323316
177,0.9941087
178,0.60054237
179,0.77249116
180,0.86206686
181,0.999181
182,0.98906565
183,0.90196383
184,0.2995844
185,0.6743415
186,0.20057507
187,0.039587826
188,0.9419193
189,0.8814254
190,0.6197328
191,0.9899831
192,0.91880524
193,0.5690782
194,0.9695561
195,0.00406273
196,0.03767314
197,0.8021121
198,0.9967449
199,0.8556586
200,0.098530024
201,0.99639904
202,0.4221989
203,0.90924764
204,0.9856512
205,0.9906968
206,0.991268
207,0.6268508
208,0.9697025
209,0.07590238
210,0.16518487
211,0.9245966
212,0.62307024
213,0.7925549
214,0.971102
215,0.83969545
216,0.79348284
217,0.4639951
218,0.9415478
219,0.82214373
220,0.81073964
221,0.57698786
222,0.483284
223,0.9723591
224,0.8449666
225,0.8896454
226,0.11778029
227,0.75257534
228,0.5055749
229,0.86634487
230,0.59910816
231,0.9957349
232,0.9597168
233,0.51976293
234,0.19780372
235,0.70780563
236,0.76948917
237,0.3309136
238,0.28493208
239,0.42212474
240,0.5756316
241,0.93090206
