id,win_team
0,0.7319548
1,0.9468499
2,0.6464728
3,0.47656274
4,0.2691558
5,0.7681446
6,0.086379796
7,0.40842712
8,0.8838446
9,0.24972115
10,0.4778968
11,0.74879754
12,0.89797795
13,0.43079212
14,0.49988195
15,0.7463141
16,0.834039
17,0.7732984
18,0.7930499
19,0.9616302
20,0.7329851
21,0.25538847
22,0.22680628
23,0.3418331
24,0.59478366
25,0.78865117
26,0.90778846
27,0.70648
28,0.25752285
29,0.6205043
30,0.39136186
31,0.79380023
32,0.7167694
33,0.26215366
34,0.9317815
35,0.70556885
36,0.5292824
37,0.47717246
38,0.60048056
39,0.25677612
40,0.27439687
41,0.8160254
42,0.29270685
43,0.862606
44,0.6800942
45,0.7326761
46,0.73280823
47,0.96788377
48,0.3355244
49,0.287493
50,0.525781
51,0.25402388
52,0.7149053
53,0.31804532
54,0.25480732
55,0.7499032
56,0.7614311
57,0.5306932
58,0.68432075
59,0.76040095
60,0.5474404
61,0.64549106
62,0.068567425
63,0.3014532
64,0.2728544
65,0.6496991
66,0.17073214
67,0.6574663
68,0.6534575
69,0.15524273
70,0.8120578
71,0.45879582
72,0.6221144
73,0.9546638
74,0.23265767
75,0.7845322
76,0.3842392
77,0.5305177
78,0.316487
79,0.63276714
80,0.39555958
81,0.60534364
82,0.9717989
83,0.9302235
84,0.9433182
85,0.68983746
86,0.9518386
87,0.40790454
88,0.40032196
89,0.972029
90,0.5425627
91,0.9153796
92,0.39664295
93,0.5733003
94,0.15115985
95,0.91623974
96,0.633381
97,0.95544994
98,0.953684
99,0.7950496
100,0.8840825
101,0.8872616
102,0.9654488
103,0.7644486
104,0.83638287
105,0.9541007
106,0.7089487
107,0.6051018
108,0.7053233
109,0.50468934
110,0.52033395
111,0.37936464
112,0.96099436
113,0.7644896
114,0.91529137
115,0.8449856
116,0.5765297
117,0.14558336
118,0.5105056
119,0.44013062
120,0.9268821
121,0.25966159
122,0.39668807
123,0.23297901
124,0.6710074
125,0.9602509
126,0.13995983
127,0.96234405
128,0.8121013
129,0.68306726
130,0.6984245
131,0.5346716
132,0.5747605
133,0.7931152
134,0.71116674
135,0.5075914
136,0.68905365
137,0.299151
138,0.2064297
139,0.47210112
140,0.7482426
141,0.5931396
142,0.8577721
143,0.7555908
144,0.9330926
145,0.6908688
146,0.952266
147,0.542248
148,0.48063076
149,0.701147
150,0.6412654
151,0.41957575
152,0.69415
153,0.6008282
154,0.74573517
155,0.6825516
156,0.8289917
157,0.6172013
158,0.6973242
159,0.29657564
160,0.5622366
161,0.94369537
162,0.96703243
163,0.6878171
164,0.56573427
165,0.703001
166,0.25557533
167,0.536583
168,0.9168282
169,0.6959343
170,0.7141756
171,0.6243241
172,0.91211015
173,0.24435034
174,0.48946068
175,0.55531585
176,0.45591015
177,0.88851255
178,0.7910754
179,0.5597691
180,0.8435917
181,0.9039361
182,0.76992
183,0.67655593
184,0.32145938
185,0.754135
186,0.20436245
187,0.23828872
188,0.69175917
189,0.7926481
190,0.7203402
191,0.9699214
192,0.7354566
193,0.7052291
194,0.81367
195,0.2773444
196,0.09083403
197,0.7658221
198,0.91309685
199,0.876833
200,0.6340781
201,0.66516167
202,0.45411074
203,0.8883309
204,0.9161024
205,0.95923316
206,0.92937374
207,0.649763
208,0.91301596
209,0.24805908
210,0.42744318
211,0.7791024
212,0.5380702
213,0.6465267
214,0.91182077
215,0.54421246
216,0.8345799
217,0.64814734
218,0.86200935
219,0.67826897
220,0.9027086
221,0.5382174
222,0.6454155
223,0.8763865
224,0.78873926
225,0.83264637
226,0.20535791
227,0.7301743
228,0.84161943
229,0.7865112
230,0.72421163
231,0.9174757
232,0.7749791
233,0.61051214
234,0.34556338
235,0.5851502
236,0.74346936
237,0.60682976
238,0.4058373
239,0.5110936
240,0.6790601
241,0.6525145
242,0.7151046
243,0.95593166
244,0.58298993
245,0.80179316
246,0.93227273
247,0.5527288
248,0.557431
249,0.23622243
250,0.29824638
251,0.1577245
252,0.3271794
253,0.7384365
254,0.53092366
255,0.8189448
256,0.45445994
257,0.6894218
258,0.51044905
259,0.5636884
260,0.604676
261,0.73679715
262,0.80541086
263,0.43809757
264,0.85846025
265,0.57242554
266,0.73731315
267,0.69885737
268,0.6526051
269,0.8501201
270,0.70008457
271,0.5120247
272,0.6872999
273,0.72444737
274,0.0708924
275,0.94861907
276,0.64587617
277,0.49086338
278,0.18933646
279,0.4661842
280,0.41825318
281,0.45273808
282,0.9449045
283,0.60851383
284,0.68956566
285,0.7885274
286,0.5923169
287,0.56678563
288,0.7875311
289,0.18785045
290,0.8040285
291,0.62883365
292,0.97350085
293,0.65105957
294,0.6256548
295,0.3068542
296,0.59183246
297,0.80457455
298,0.22800657
299,0.20603348
300,0.34122038
301,0.80432075
302,0.1327589
303,0.6998877
304,0.29373887
305,0.47251302
306,0.95940953
307,0.59346485
308,0.21507129
309,0.23027703
310,0.7157952
311,0.7397924
312,0.6586808
313,0.6076071
314,0.7357274
315,0.643952
316,0.696566
317,0.71653867
318,0.60986704
319,0.68566585
320,0.7585116
321,0.82044584
322,0.7258705
323,0.21806635
324,0.7106251
325,0.15791233
326,0.8389491
327,0.76027226
328,0.74844414
329,0.61888444
330,0.5999217
331,0.7871588
332,0.13158064
333,0.6353903
334,0.47134987
335,0.38029793
336,0.8056862
337,0.92221075
338,0.8889571
339,0.58898973
340,0.54846096
341,0.53363633
342,0.46557623
343,0.8447001
344,0.68321407
345,0.60021627
346,0.6283429
347,0.8818189
348,0.6365445
349,0.6798281
350,0.49697512
351,0.58088636
352,0.37540096
353,0.7001409
354,0.8685293
355,0.48389253
356,0.690959
357,0.72217035
358,0.56572264
359,0.8687018
360,0.92724127
361,0.6090607
362,0.63009894
363,0.9175645
364,0.7669041
365,0.5204662
366,0.7498011
367,0.26280552
368,0.47890547
369,0.27417523
370,0.69320697
371,0.616789
372,0.7293422
373,0.74562424
374,0.34689054
