id,win_team
0,0.71963745
1,0.86180633
2,0.59914964
3,0.3396109
4,0.20714793
5,0.8086366
6,0.122184984
7,0.45677325
8,0.773075
9,0.25285983
10,0.37403092
11,0.67540133
12,0.8183178
13,0.3788025
14,0.57172346
15,0.6653123
16,0.7738171
17,0.7618471
18,0.7660881
19,0.90250957
20,0.7088823
21,0.27017137
22,0.33277532
23,0.5952446
24,0.5915749
25,0.6955895
26,0.76749617
27,0.602646
28,0.30800796
29,0.56411815
30,0.44379625
31,0.76392585
32,0.66185874
33,0.30352768
34,0.86286193
35,0.7348791
36,0.5103525
37,0.4566546
38,0.6111616
39,0.34786204
40,0.20690946
41,0.72095615
42,0.33019352
43,0.59972554
44,0.6283905
45,0.66439414
46,0.7225306
47,0.90848404
48,0.33866164
49,0.22784154
50,0.3255313
51,0.33880273
52,0.6911413
53,0.2018392
54,0.14068484
55,0.75799805
56,0.69279075
57,0.6338707
58,0.57921034
59,0.79318255
60,0.4003186
61,0.6317041
62,0.113837935
63,0.40748268
64,0.30090633
65,0.6723298
66,0.19664289
67,0.5820368
68,0.7581767
69,0.14383651
70,0.72077155
71,0.4212246
72,0.57547694
73,0.7594228
74,0.26259485
75,0.7413512
76,0.25156245
77,0.6156572
78,0.3852726
79,0.6380161
80,0.48118657
81,0.66756994
82,0.7462152
83,0.8509369
84,0.9116266
85,0.62070435
86,0.86902267
87,0.36351976
88,0.38609517
89,0.8817318
90,0.6074147
91,0.88822967
92,0.25824744
93,0.4899912
94,0.1571221
95,0.887761
96,0.69074064
97,0.8475682
98,0.7729727
99,0.8384568
100,0.8159218
101,0.86087614
102,0.91642016
103,0.6687177
104,0.72887576
105,0.85426795
106,0.7185752
107,0.64255714
108,0.667063
109,0.50551474
110,0.43325272
111,0.32405758
112,0.8935688
113,0.7098818
114,0.90463567
115,0.74318945
116,0.4841278
117,0.14619325
118,0.5229507
119,0.43188608
120,0.8878828
121,0.2853759
122,0.4986923
123,0.17895986
124,0.63599455
125,0.84366274
126,0.120025076
127,0.8690163
128,0.7287879
129,0.68230855
130,0.636337
131,0.60980403
132,0.668143
133,0.7603977
134,0.84236765
135,0.70021707
136,0.67406815
137,0.29172868
138,0.15309998
139,0.47853655
140,0.7016574
141,0.59015155
142,0.8688335
143,0.8377026
144,0.95429707
145,0.6559819
146,0.95297587
147,0.50191224
148,0.44405866
149,0.8630417
150,0.64184576
151,0.5481676
152,0.70145583
153,0.6008572
154,0.7082925
155,0.7195414
156,0.724003
157,0.5347548
158,0.6680766
159,0.32465094
160,0.4557078
161,0.9225405
162,0.9494821
163,0.6800026
164,0.59712434
165,0.6479255
166,0.19792005
167,0.51644975
168,0.89681995
169,0.6800314
170,0.71985924
171,0.5445298
172,0.8665049
173,0.22730729
174,0.59934604
175,0.66909975
176,0.5208978
177,0.8812848
178,0.77306485
179,0.33267295
180,0.8190505
181,0.9196942
182,0.8234165
183,0.57105917
184,0.3671043
185,0.78250945
186,0.24843554
187,0.26587418
188,0.66941196
189,0.7407157
190,0.68087846
191,0.9597532
192,0.7976943
193,0.61179006
194,0.8006003
195,0.13163076
196,0.12893237
197,0.77485555
198,0.9129018
199,0.87133664
200,0.60020405
201,0.7454531
202,0.51490384
203,0.8927906
204,0.8782728
205,0.8994285
206,0.92019993
207,0.8600408
208,0.9250321
209,0.24093741
210,0.40979317
211,0.7790807
212,0.57122886
213,0.689298
214,0.8906792
215,0.60997546
216,0.74747765
217,0.68040687
218,0.7733704
219,0.69540054
220,0.8819049
221,0.56604165
222,0.650048
223,0.9015372
224,0.7988646
225,0.78903705
226,0.20022218
227,0.70235944
228,0.7631488
229,0.7434709
230,0.67654437
231,0.9242656
232,0.7799691
233,0.60570174
234,0.24717534
235,0.56002855
236,0.7188606
237,0.6382188
238,0.3657447
239,0.62800896
240,0.6981742
241,0.6676601
242,0.81048477
243,0.9151078
244,0.6242615
245,0.91268665
246,0.9170614
247,0.38692412
248,0.47753793
249,0.2532791
250,0.18453926
251,0.18844095
252,0.3926079
253,0.74085975
254,0.41569662
255,0.79479057
256,0.275852
257,0.6678169
258,0.4658903
259,0.57776886
260,0.60520154
261,0.8331444
262,0.8038181
263,0.40045646
264,0.80669373
265,0.56459165
266,0.708044
267,0.56444603
268,0.6413505
269,0.94323766
270,0.6582606
271,0.44773188
272,0.7205065
273,0.6878508
274,0.1334443
275,0.8899073
276,0.55959004
277,0.3748588
278,0.14323875
279,0.24823144
280,0.23743285
281,0.48328736
282,0.9473454
283,0.5837622
284,0.686179
285,0.7181837
286,0.52602017
287,0.6363616
288,0.70712876
289,0.15700504
290,0.78362143
291,0.6358708
292,0.9546511
293,0.69611275
294,0.61888987
295,0.2300323
296,0.60147
297,0.76496035
298,0.24720596
299,0.21222448
300,0.3313019
301,0.8411886
302,0.07295979
303,0.579532
304,0.12430417
305,0.5547828
306,0.96836185
307,0.5829955
308,0.313052
309,0.19702634
310,0.80284494
311,0.734039
312,0.60273075
313,0.6051329
314,0.72270256
315,0.5734974
316,0.67544436
317,0.6221506
318,0.4943307
319,0.6930492
320,0.72269356
321,0.6990641
322,0.6975122
323,0.22536747
324,0.78178996
325,0.17735557
326,0.88052124
327,0.72134674
328,0.70015866
329,0.4295157
330,0.7143719
331,0.8419711
332,0.16046277
333,0.73228824
334,0.4590501
335,0.2824265
336,0.79069185
337,0.8908784
338,0.8585157
339,0.55936545
340,0.6265808
341,0.53544235
342,0.537164
343,0.7978082
344,0.5489656
345,0.62461233
346,0.6070755
347,0.87230116
348,0.6762008
349,0.6704765
350,0.47338194
351,0.53789157
352,0.3006707
353,0.6818238
354,0.8514098
355,0.63054967
356,0.74939036
357,0.81398124
358,0.5090193
359,0.7793959
360,0.9146047
361,0.655355
362,0.6655886
363,0.9101365
364,0.823887
365,0.58953005
366,0.6973445
367,0.2318128
368,0.4795188
369,0.3998765
370,0.6798462
371,0.7136354
372,0.8285611
373,0.70016307
374,0.20931892
375,0.6320748
376,0.5465915
377,0.36511007
378,0.6765684
379,0.10274227
380,0.43773773
381,0.84541076
382,0.7033088
383,0.53708076
384,0.677283
385,0.32940495
386,0.7079327
387,0.5137821
388,0.7073661
389,0.77574277
390,0.90702194
391,0.65168154
392,0.8707978
393,0.8416311
394,0.9378886
395,0.5145651
396,0.85464436
397,0.79822475
398,0.17276499
399,0.7365384
400,0.6901977
401,0.7293818
402,0.833788
403,0.6025897
404,0.08817061
405,0.94526994
406,0.6566887
407,0.750462
408,0.7097557
409,0.5460981
410,0.6471791
411,0.8220376
412,0.53666663
413,0.61341757
414,0.3048566
415,0.36796337
416,0.60449076
417,0.1914826
418,0.09625397
419,0.73558486
420,0.6407021
421,0.6854265
422,0.41201675
423,0.3436099
424,0.8887364
425,0.30939022
426,0.74559844
427,0.6794239
428,0.21412979
429,0.53979003
430,0.16062556
431,0.8235774
432,0.7383514
433,0.4568212
434,0.93642086
435,0.64760125
436,0.516313
437,0.3206097
438,0.85516
439,0.6076997
440,0.40627757
441,0.48526055
442,0.885769
443,0.8088275
444,0.8408938
445,0.39249188
446,0.37806863
447,0.97669786
448,0.10942621
449,0.3946746
450,0.2674247
451,0.5684811
452,0.2749608
453,0.8651249
454,0.3096554
455,0.591028
456,0.22847615
457,0.60978156
458,0.7627221
459,0.2630656
460,0.84624463
461,0.7568046
462,0.63725007
463,0.8048687
464,0.6876836
465,0.72287965
466,0.64999497
467,0.90912616
468,0.8969324
469,0.38856113
470,0.8815049
471,0.7247696
472,0.22386332
473,0.25448528
474,0.76245207
475,0.63216823
476,0.7233698
477,0.09803045
478,0.2969971
479,0.7651264
480,0.8409395
481,0.94072336
482,0.7174012
483,0.9319864
484,0.6308698
485,0.8116402
486,0.7464101
487,0.54586846
488,0.20601042
489,0.82739085
490,0.76016957
491,0.64829147
492,0.24309728
493,0.2473322
494,0.28486452
495,0.8987794
496,0.9209145
497,0.8355571
498,0.7754896
499,0.8405861
500,0.9400789
501,0.6875214
502,0.27839312
503,0.6477787
504,0.43359846
505,0.67564464
506,0.7518332
507,0.96817
508,0.63680005
509,0.5988416
510,0.30209982
511,0.7624395
512,0.31491458
513,0.6458099
514,0.758828
515,0.8387044
516,0.76244134
517,0.34585196
518,0.5978483
519,0.79086286
520,0.4650295
521,0.77844894
522,0.6208241
523,0.6625278
524,0.74056566
525,0.76326793
526,0.5338234
527,0.6746027
528,0.83358794
529,0.6150683
530,0.5785165
531,0.7008373
532,0.81084806
533,0.6813043
534,0.92730594
535,0.7827465
536,0.94165844
537,0.8258377
538,0.5836871
539,0.6492381
540,0.9528216
541,0.091310166
542,0.47634593
543,0.8539929
544,0.45321533
545,0.964351
546,0.39620188
547,0.46626437
548,0.9554081
549,0.9232323
550,0.7194162
551,0.76797724
552,0.60472345
553,0.07136549
554,0.28865254
555,0.5347998
556,0.5576039
557,0.80226785
558,0.21104132
559,0.21015266
560,0.6407064
561,0.50820255
562,0.65446
563,0.7132676
564,0.55830675
565,0.26112172
566,0.39080203
567,0.56638443
568,0.79658026
569,0.677768
570,0.74927795
571,0.6019116
572,0.14277405
573,0.29193425
574,0.9235039
575,0.42208973
576,0.8527137
577,0.3466307
578,0.5059033
579,0.7473246
580,0.25559962
581,0.4801028
582,0.7000687
583,0.7819211
584,0.7288382
585,0.18469428
586,0.33004317
587,0.64496064
588,0.614915
589,0.6650457
590,0.9205644
591,0.8434195
592,0.2968431
593,0.31378308
594,0.46202493
595,0.81594425
596,0.82640374
597,0.24717826
598,0.21343815
599,0.89392424
600,0.6577503
601,0.49924085
602,0.32669994
603,0.33654583
604,0.91630465
605,0.5230845
606,0.63019955
607,0.7280739
608,0.9747559
609,0.61068267
610,0.5626213
611,0.6736473
612,0.81201243
613,0.6913575
614,0.29677522
615,0.33379355
616,0.4339623
617,0.7097563
618,0.79282045
619,0.5371686
620,0.95917666
621,0.64122134
622,0.37997672
623,0.38469335
624,0.46335676
625,0.5442619
626,0.9521185
627,0.5279106
628,0.05553986
629,0.78651994
630,0.82484406
631,0.5699164
632,0.17012163
633,0.51977867
634,0.75481564
635,0.7025296
636,0.76428276
637,0.5556105
638,0.88283724
639,0.6435132
640,0.74929917
641,0.81635135
642,0.5245471
643,0.24114132
644,0.22782263
645,0.20148537
646,0.19243349
647,0.4835549
648,0.92356795
649,0.23813343
650,0.51511776
651,0.73271793
652,0.9200922
653,0.20824474
654,0.3238142
655,0.5753697
656,0.16956188
657,0.7373792
658,0.5705168
659,0.7605354
660,0.5221916
661,0.34637758
662,0.614603
663,0.35129586
664,0.7883056
665,0.89020836
666,0.6731386
667,0.28672105
668,0.6723858
669,0.4229822
670,0.28909653
671,0.32368106
672,0.71508247
673,0.9092122
674,0.28259337
675,0.6767257
676,0.5599776
677,0.36965114
678,0.7757699
679,0.6761058
680,0.68288136
681,0.29218522
682,0.7284189
683,0.38951257
684,0.57623905
685,0.5757482
686,0.6430163
687,0.21420747
688,0.6889356
689,0.8943455
690,0.5436347
691,0.5245229
692,0.6200141
693,0.9198447
694,0.85695297
695,0.70599276
696,0.89749813
697,0.89707476
698,0.9553036
699,0.62134725
700,0.85679317
701,0.21075682
702,0.29385465
703,0.9289033
704,0.81945646
705,0.26856527
706,0.5131083
707,0.6358993
708,0.7771151
709,0.4429669
710,0.14367262
711,0.9328266
712,0.93433094
713,0.9579606
714,0.6749633
715,0.41870537
716,0.6991822
717,0.8399475
718,0.11285342
719,0.68408173
720,0.78608143
721,0.15244384
722,0.17876428
723,0.7185571
724,0.9045713
725,0.8290749
726,0.5634336
727,0.21134697
728,0.41675052
729,0.15216732
730,0.23270294
731,0.6546093
732,0.8456165
733,0.6767274
734,0.97018135
735,0.8178056
736,0.20641404
737,0.8090671
738,0.9744667
739,0.9634809
740,0.49545962
741,0.6597565
742,0.69815254
743,0.6441291
744,0.13748093
745,0.8019629
746,0.7959753
747,0.46260974
748,0.2867927
749,0.07943893
750,0.85105014
751,0.7626225
752,0.31138432
753,0.9013087
754,0.47216105
755,0.9220545
756,0.47104788
757,0.7041308
758,0.45721382
759,0.8252571
760,0.83188844
761,0.9184165
762,0.64264065
763,0.44936374
764,0.5492688
765,0.92826414
766,0.72627574
767,0.9404499
768,0.8023475
769,0.20889379
770,0.67980385
771,0.8554247
772,0.6363662
773,0.29830372
774,0.8398287
775,0.42571715
776,0.5966707
777,0.34333622
778,0.89162123
779,0.6622432
780,0.67448777
781,0.67669255
782,0.41929397
783,0.23935337
784,0.21859434
785,0.95296395
786,0.5983905
787,0.39755592
788,0.6656978
789,0.4820442
790,0.57687956
791,0.7893662
792,0.7678424
793,0.7329678
794,0.16929057
795,0.73288864
796,0.93128455
797,0.66475075
798,0.21424945
799,0.57834715
800,0.6517158
801,0.42396992
802,0.92293894
803,0.43008652
804,0.28522727
805,0.71245974
806,0.7782185
807,0.7273946
808,0.78644377
809,0.106331766
810,0.17228466
811,0.5626106
812,0.82450694
813,0.81820995
814,0.166335
815,0.3724662
816,0.17479216
817,0.21155083
818,0.7439632
819,0.78051424
820,0.73893446
821,0.34507364
822,0.64295566
823,0.20372157
824,0.56892496
825,0.51965934
826,0.8547654
827,0.88734037
828,0.88692147
829,0.42935222
830,0.8791715
831,0.4595451
832,0.5652046
833,0.11049895
834,0.5034137
835,0.5978518
836,0.56819975
837,0.8083544
838,0.5680393
839,0.61995035
840,0.6427354
841,0.8491239
842,0.69750917
843,0.44189954
844,0.7517104
845,0.2625115
846,0.34778708
847,0.8093718
848,0.77830106
849,0.32292035
850,0.5334834
851,0.8636553
852,0.96757406
853,0.7997575
854,0.7472677
855,0.6632807
856,0.4214509
857,0.7743104
858,0.32955366
859,0.41094336
860,0.23410958
861,0.9467554
862,0.77755135
863,0.8041731
864,0.7225025
865,0.19033733
866,0.5168806
867,0.6569456
868,0.27897987
869,0.5696426
870,0.8335086
871,0.45776325
872,0.6017145
873,0.41485023
