id,win_team
0,0.69588447
1,0.93063456
2,0.6624306
3,0.3581934
4,0.19027816
5,0.67398953
6,0.18801717
7,0.43637824
8,0.9148962
9,0.21826436
10,0.6038112
11,0.66342926
12,0.89220804
13,0.3781525
14,0.46094546
15,0.6388888
16,0.8772588
17,0.7628247
18,0.5644035
19,0.91433084
20,0.698532
21,0.32180488
22,0.26061147
23,0.35726288
24,0.6270509
25,0.60969895
26,0.8866835
27,0.71445185
28,0.2896122
29,0.5950755
30,0.46896595
31,0.77691
32,0.7351828
33,0.39122882
34,0.9188339
35,0.6085533
36,0.5457812
37,0.4738032
38,0.54560834
39,0.4125448
40,0.27010164
41,0.8647047
42,0.35659125
43,0.835076
44,0.6190839
45,0.7381891
46,0.7831594
47,0.9288314
48,0.35199073
49,0.38523266
50,0.49793544
51,0.39205045
52,0.74053985
53,0.3584073
54,0.19103463
55,0.6137383
56,0.7750417
57,0.5138762
58,0.6773818
59,0.76168585
60,0.46756136
61,0.6078466
62,0.11422511
63,0.51966834
64,0.31408322
65,0.6791945
66,0.29262927
67,0.68798137
68,0.63988376
69,0.26733398
70,0.7922555
71,0.4951512
72,0.5611456
73,0.9315644
74,0.2542056
75,0.79163325
76,0.45313343
77,0.5222949
78,0.460042
79,0.6053098
80,0.44351125
81,0.663734
82,0.92414427
83,0.84498763
84,0.92928386
85,0.6470131
86,0.928372
87,0.40960228
88,0.35486546
89,0.939964
90,0.5563528
91,0.87166613
92,0.3851538
93,0.44434294
94,0.13176458
95,0.9050463
96,0.57932436
97,0.9168326
98,0.9385748
99,0.7763298
100,0.7559092
101,0.85664266
102,0.9454806
103,0.65783757
104,0.7861346
105,0.9139751
106,0.7031868
107,0.64934325
108,0.6974185
109,0.5961969
110,0.5234661
111,0.35480568
112,0.9255469
113,0.6120195
114,0.91604
115,0.8579956
116,0.5210762
117,0.19297975
118,0.5348495
119,0.52261156
120,0.9126034
121,0.19389318
122,0.48226628
123,0.19465338
124,0.6561542
125,0.8917778
126,0.16971588
127,0.9334743
128,0.8170726
129,0.56883705
130,0.7132082
131,0.37027806
132,0.5881623
133,0.7937997
134,0.70298433
135,0.65723175
136,0.7093638
137,0.336522
138,0.1553232
139,0.29439366
140,0.7126951
141,0.57915306
142,0.91046643
143,0.80622363
144,0.9112574
145,0.72698456
146,0.9176167
147,0.56750906
148,0.4344037
149,0.81270725
150,0.6631668
151,0.6597068
152,0.6086578
153,0.5766312
154,0.77418315
155,0.70706636
156,0.83224964
157,0.60003436
158,0.6001378
159,0.4029455
160,0.5139015
161,0.89866745
162,0.9087886
163,0.6652505
164,0.5694963
165,0.7838218
166,0.15464336
167,0.55015934
168,0.91495603
169,0.6872625
170,0.6617677
171,0.67578393
172,0.91420996
173,0.35736346
174,0.5579096
175,0.6094787
176,0.4817555
177,0.93436974
178,0.7538922
179,0.3926643
180,0.79971033
181,0.91619337
182,0.76053286
183,0.70106214
184,0.46204114
185,0.70291305
186,0.1757223
187,0.28736082
188,0.7046702
189,0.79401106
190,0.6357169
191,0.94059086
192,0.74160993
193,0.6725216
194,0.83392835
195,0.16193958
196,0.14886512
197,0.71988386
198,0.9072363
199,0.8308978
200,0.5938711
