id,win_team
0,0.67576504
1,0.92756206
2,0.5232759
3,0.38311732
4,0.25608784
5,0.7373835
6,0.13276424
7,0.4513311
8,0.9074523
9,0.17583986
10,0.4822677
11,0.7267146
12,0.89135635
13,0.35047466
14,0.42375016
15,0.62911445
16,0.87086326
17,0.7822486
18,0.6850516
19,0.9313161
20,0.7179685
21,0.29585427
22,0.18571897
23,0.46116388
24,0.59184986
25,0.6299499
26,0.9012808
27,0.65280074
28,0.36381975
29,0.5829365
30,0.42917728
31,0.71319777
32,0.6882376
33,0.30960977
34,0.9285442
35,0.6540432
36,0.45668006
37,0.43409297
38,0.6396021
39,0.35823652
40,0.29146025
41,0.8452452
42,0.2979582
43,0.8137606
44,0.6826206
45,0.6521239
46,0.67730695
47,0.9347504
48,0.3252518
49,0.28317437
50,0.46762735
51,0.2576327
52,0.6843821
53,0.28781232
54,0.151681
55,0.8006215
56,0.76729995
57,0.5428951
58,0.65631104
59,0.77864605
60,0.4521372
61,0.7009089
62,0.12249276
63,0.4819168
64,0.2702523
65,0.6895034
66,0.2372543
67,0.6388213
68,0.7340873
69,0.15135998
70,0.819769
71,0.47291195
72,0.59049934
73,0.9167648
74,0.2402435
75,0.81793684
76,0.40291435
77,0.48804617
78,0.33198208
79,0.63221407
80,0.44834018
81,0.6466119
82,0.9477461
83,0.9008017
84,0.9437378
85,0.6150138
86,0.9069899
87,0.3360512
88,0.39351374
89,0.93978053
90,0.54498786
91,0.8907033
92,0.39663738
93,0.49020922
94,0.15251884
95,0.91152483
96,0.6307184
97,0.9269869
98,0.9275541
99,0.7817301
100,0.8437636
101,0.8168164
102,0.9466255
103,0.6337776
104,0.7721215
105,0.89502925
106,0.71633655
107,0.7131688
108,0.7194904
109,0.50269973
110,0.5149219
111,0.47083837
112,0.89590657
113,0.69996625
114,0.93345237
115,0.8419106
116,0.53452265
117,0.14316447
118,0.50539565
119,0.47681433
120,0.89708704
121,0.23916127
122,0.43807825
123,0.1990695
124,0.6454947
125,0.9364561
126,0.12411657
127,0.93752563
128,0.72485167
129,0.66094387
130,0.74822426
131,0.3832594
132,0.56260777
133,0.7693098
134,0.7756787
135,0.58069986
136,0.6466344
137,0.34363577
138,0.1551037
139,0.48326364
140,0.78569496
141,0.585894
142,0.91881144
143,0.8496955
144,0.89864314
145,0.7319359
146,0.93085694
147,0.45019937
148,0.41258904
149,0.81839913
150,0.6580754
151,0.45763686
152,0.6380208
153,0.63220143
154,0.76758957
155,0.698772
156,0.77267075
157,0.6232539
158,0.6604357
159,0.3192566
160,0.56339014
161,0.92010576
162,0.94860005
163,0.64930606
164,0.6172304
165,0.75560504
166,0.1814874
167,0.5957767
168,0.8889589
169,0.6945013
170,0.66844183
171,0.63593584
172,0.8800289
173,0.34061587
174,0.5759947
175,0.6365107
176,0.5971038
177,0.9380473
178,0.7025928
179,0.36180836
180,0.84271884
181,0.92374635
182,0.7302084
183,0.6398773
184,0.40574506
185,0.75911623
186,0.17662176
187,0.21151775
188,0.64456284
189,0.8071899
190,0.6150848
191,0.92880744
192,0.76843286
193,0.6133787
194,0.8391205
195,0.15065251
196,0.15201901
197,0.74065214
198,0.8990905
199,0.83006775
200,0.571053
201,0.6938294
202,0.55642736
203,0.90525043
204,0.90855926
205,0.93843526
206,0.9262193
207,0.71468586
208,0.9433884
209,0.18634623
210,0.41001746
211,0.73896307
212,0.54218507
213,0.723684
214,0.91675407
215,0.6614824
216,0.8046295
217,0.66964287
218,0.83735365
219,0.64305615
220,0.84623563
221,0.5387666
222,0.74754524
223,0.9149865
224,0.81949764
225,0.75333375
226,0.19774017
227,0.7042589
228,0.7206813
229,0.82732344
230,0.66462475
231,0.909158
232,0.8535327
233,0.44730043
234,0.40053922
235,0.6085188
236,0.715586
237,0.6502567
238,0.4952699
239,0.6322157
240,0.6845039
241,0.63285154
242,0.7535908
243,0.9080354
244,0.5357342
245,0.86888367
246,0.92532337
247,0.59923476
248,0.52940047
249,0.20907572
250,0.26982245
251,0.14128473
252,0.41255143
253,0.731387
254,0.42046845
255,0.8375687
256,0.37634784
257,0.6347939
258,0.39404958
259,0.53792596
260,0.6405978
261,0.7290521
262,0.86515725
263,0.4327544
264,0.8338225
265,0.44963908
266,0.7605445
267,0.6838596
268,0.68134594
269,0.9014439
270,0.7277728
271,0.51585716
272,0.63136727
273,0.6969637
274,0.111280136
275,0.90484214
276,0.6803103
277,0.37956718
278,0.14081155
279,0.39716846
280,0.44036177
281,0.55160886
282,0.92706686
283,0.60915023
284,0.637919
285,0.7471578
286,0.5870835
287,0.5727983
288,0.8002266
289,0.18513517
290,0.79192275
291,0.6753075
292,0.9397841
293,0.73365176
294,0.6775455
295,0.28815776
296,0.6113553
297,0.7599643
298,0.30215704
299,0.14971969
300,0.31764963
301,0.8168119
302,0.08702684
303,0.6452974
304,0.18791299
305,0.35831386
306,0.9302517
307,0.6616319
308,0.31158784
309,0.24289511
310,0.7183113
311,0.7238607
312,0.6744431
313,0.52068955
314,0.7946547
315,0.69830084
316,0.76657
317,0.69159377
318,0.6138476
319,0.63437355
320,0.7107258
321,0.6474222
322,0.6363295
323,0.29637846
324,0.58665055
325,0.176783
326,0.8625302
327,0.7489764
328,0.6926821
329,0.54778045
330,0.6341559
331,0.82380754
332,0.26217815
333,0.808121
334,0.53105104
335,0.31960523
336,0.82192117
337,0.911532
